Jul 03 05:48:37 2019	0,2648,"ksmkkbookscom","Madras","@thesuniljain @silent_crusade1 @narendramodi @airindian @HardeepSPuri Absolutely bang on Shut down Air India BSNL &amp; host of other PSUs sucking the blood &amp; sweat of honest Indian taxpayers","1146294655543324672","I can happily report that my ultraviolet Birkin bag is now safely in the vault!!!! 😭😭😭 Thank you @KLM for making sure it arrived safe 💜 #FreeTheBirkin https://t.co/CYcKexAAmq"
Jul 03 05:48:37 2019	0,2648,"ksmkkbookscom","Madras","@thesuniljain @silent_crusade1 @narendramodi @airindian @HardeepSPuri Absolutely bang on Shut down Air India BSNL &amp; host of other PSUs sucking the blood &amp; sweat of honest Indian taxpayers","1146294655543324672","I can happily report that my ultraviolet Birkin bag is now safely in the vault!!!! 😭😭😭 Thank you @KLM for making sure it arrived safe 💜 #FreeTheBirkin https://t.co/CYcKexAAmq"
Jul 03 09:05:22 2019	0,3327,"pulpyfictorious","None","RT @JordNZ: Tomorrow I will be visiting Wellington’s koru lounges collecting signatures for a new campaign urging @FlyAirNZ to retain newsp…","1146344169301917702","Tomorrow I will be visiting Wellington’s koru lounges collecting signatures for a new campaign urging @FlyAirNZ to retain newspapers."
Jul 03 09:05:22 2019	0,3327,"pulpyfictorious","None","RT @JordNZ: Tomorrow I will be visiting Wellington’s koru lounges collecting signatures for a new campaign urging @FlyAirNZ to retain newsp…","1146344169301917702","Tomorrow I will be visiting Wellington’s koru lounges collecting signatures for a new campaign urging @FlyAirNZ to retain newspapers."
Jul 03 09:56:51 2019	0,0,"missyangel19","None","@americanair on hold this time for 40 minutes after being disconnected... did you rebook me the other flight that leaves in 2 hours or not???????","1146357125502898176","Tomorrow I will be visiting Wellington’s koru lounges collecting signatures for a new campaign urging @FlyAirNZ to retain newspapers."
Jul 03 09:56:51 2019	0,0,"missyangel19","None","@americanair on hold this time for 40 minutes after being disconnected... did you rebook me the other flight that leaves in 2 hours or not???????","1146357125502898176","Tomorrow I will be visiting Wellington’s koru lounges collecting signatures for a new campaign urging @FlyAirNZ to retain newspapers."
Jul 03 11:51:55 2019	0,14,"pearlygates59","None","@KLM Hello. I recently booked a flight from Abu Dhabi to London Heathrow via Amsterdam but unfortunately my plans have changed so I have to cancel this trip. Can you help please?","1146386082965217280","Tomorrow I will be visiting Wellington’s koru lounges collecting signatures for a new campaign urging @FlyAirNZ to retain newspapers."
Jul 03 11:51:55 2019	0,14,"pearlygates59","None","@KLM Hello. I recently booked a flight from Abu Dhabi to London Heathrow via Amsterdam but unfortunately my plans have changed so I have to cancel this trip. Can you help please?","1146386082965217280","Tomorrow I will be visiting Wellington’s koru lounges collecting signatures for a new campaign urging @FlyAirNZ to retain newspapers."
Jul 03 12:05:16 2019	0,0,"nI9cCbaXqGp1tu1","None","RT @FlyANA_official: This week, Ana’s doing some museum-hopping. What souvenir will she take home with her? #AdventuresofAna https://t.co/M…","1146389442619252736","This week, Ana’s doing some museum-hopping. What souvenir will she take home with her? #AdventuresofAna https://t.co/MQw2UdUAkC"
Jul 03 12:05:16 2019	0,0,"nI9cCbaXqGp1tu1","None","RT @FlyANA_official: This week, Ana’s doing some museum-hopping. What souvenir will she take home with her? #AdventuresofAna https://t.co/M…","1146389442619252736","This week, Ana’s doing some museum-hopping. What souvenir will she take home with her? #AdventuresofAna https://t.co/MQw2UdUAkC"
Jul 03 14:15:34 2019	0,1,"EricAKidwell1","None","@AmericanAir How do I print receipts for checked baggage fee from my Advantage account?  I need these receipts for my expense acct reporting.","1146422233700687873","This week, Ana’s doing some museum-hopping. What souvenir will she take home with her? #AdventuresofAna https://t.co/MQw2UdUAkC"
Jul 03 14:15:34 2019	0,1,"EricAKidwell1","None","@AmericanAir How do I print receipts for checked baggage fee from my Advantage account?  I need these receipts for my expense acct reporting.","1146422233700687873","This week, Ana’s doing some museum-hopping. What souvenir will she take home with her? #AdventuresofAna https://t.co/MQw2UdUAkC"
Jul 03 14:34:53 2019	0,2254,"shortwave8669","US","RT @qatarairways: Last match ⚽️ of the Semi-Finals stage 🏆.#FIFAWWC #AllTogetherNow https://t.co/Aw9wxkVoO4","1146427094894821376","Last match ⚽️ of the Semi-Finals stage 🏆.#FIFAWWC #AllTogetherNow https://t.co/Aw9wxkVoO4"
Jul 03 14:34:53 2019	0,2254,"shortwave8669","US","RT @qatarairways: Last match ⚽️ of the Semi-Finals stage 🏆.#FIFAWWC #AllTogetherNow https://t.co/Aw9wxkVoO4","1146427094894821376","Last match ⚽️ of the Semi-Finals stage 🏆.#FIFAWWC #AllTogetherNow https://t.co/Aw9wxkVoO4"
Jul 03 15:11:18 2019	0,1445,"ben_michell","Bromsgrove, England","@British_Airways there is a couple at @BLQairport who have just been treated appallingly by your check-in staff. Man is in a wheelchair and they've been refused a seat allocation at check-in. Clearly overbooked. But terrible","1146436259453296640","Last match ⚽️ of the Semi-Finals stage 🏆.#FIFAWWC #AllTogetherNow https://t.co/Aw9wxkVoO4"
Jul 03 15:11:18 2019	0,1445,"ben_michell","Bromsgrove, England","@British_Airways there is a couple at @BLQairport who have just been treated appallingly by your check-in staff. Man is in a wheelchair and they've been refused a seat allocation at check-in. Clearly overbooked. But terrible","1146436259453296640","Last match ⚽️ of the Semi-Finals stage 🏆.#FIFAWWC #AllTogetherNow https://t.co/Aw9wxkVoO4"
Jul 03 15:26:12 2019	0,2846,"soyrancia","Sevilla, España","@ayerbeJM @Delta Hi, @Delta! I’m Rancia, the most secret beer of Seville. We need to talk (with love 😘) 🤙🏻🍻","1146440009148436480","None"
Jul 03 15:26:12 2019	0,2846,"soyrancia","Sevilla, España","@ayerbeJM @Delta Hi, @Delta! I’m Rancia, the most secret beer of Seville. We need to talk (with love 😘) 🤙🏻🍻","1146440009148436480","None"
Jul 03 15:26:12 2019	0,2846,"soyrancia","Sevilla, España","@ayerbeJM @Delta Hi, @Delta! I’m Rancia, the most secret beer of Seville. We need to talk (with love 😘) 🤙🏻🍻","1146440009148436480","None"
Jul 03 15:26:12 2019	0,2846,"soyrancia","Sevilla, España","@ayerbeJM @Delta Hi, @Delta! I’m Rancia, the most secret beer of Seville. We need to talk (with love 😘) 🤙🏻🍻","1146440009148436480","None"
Jul 03 17:08:27 2019	0,10,"Carteraaron1_","Detroit, MI","@Delta I flew from Tampa to Detroit yesterday and my bag is ripped badly and the zipper is broken :( I took pics before i left the airport. I know I only have 24 hrs to report it but the number keeps telling me no reps are available. What do I do ?","1146465741211865088","None"
Jul 03 17:08:27 2019	0,10,"Carteraaron1_","Detroit, MI","@Delta I flew from Tampa to Detroit yesterday and my bag is ripped badly and the zipper is broken :( I took pics before i left the airport. I know I only have 24 hrs to report it but the number keeps telling me no reps are available. What do I do ?","1146465741211865088","None"
Jul 03 17:13:11 2019	0,1426,"jon_p_terry","None","RT @flynn_debbie: Love this quote from @easyJet Sophie Dekker slot , lots of practical tips too for a business of any size to adopt #ttgdiv…","1146466932360658944","Love this quote from @easyJet Sophie Dekker slot , lots of practical tips too for a business of any size to adopt #ttgdiversity https://t.co/3LceiYU9vG"
Jul 03 17:13:11 2019	0,1426,"jon_p_terry","None","RT @flynn_debbie: Love this quote from @easyJet Sophie Dekker slot , lots of practical tips too for a business of any size to adopt #ttgdiv…","1146466932360658944","Love this quote from @easyJet Sophie Dekker slot , lots of practical tips too for a business of any size to adopt #ttgdiversity https://t.co/3LceiYU9vG"
Jul 03 19:03:39 2019	0,79,"chimmyjiminshii","None","@AirCanada how do u guys delay a flight without a reason? I’m going to miss my connecting flight now. thanks a lot","1146494732220215296","None"
Jul 03 19:03:39 2019	0,79,"chimmyjiminshii","None","@AirCanada how do u guys delay a flight without a reason? I’m going to miss my connecting flight now. thanks a lot","1146494732220215296","None"
Jul 03 20:29:35 2019	0,2,"deejsylvis","Toronto, Ontario","Dear @AirCanada - following up on my case CAS-1696429-Z8F4V4 - are you going to provide any response? Our complaint is as attached, and we fly back on Sunday, really nervous about our home trip including your service. https://t.co/rqYMfMXv18","1146516358072397824","None"
Jul 03 20:29:35 2019	0,2,"deejsylvis","Toronto, Ontario","Dear @AirCanada - following up on my case CAS-1696429-Z8F4V4 - are you going to provide any response? Our complaint is as attached, and we fly back on Sunday, really nervous about our home trip including your service. https://t.co/rqYMfMXv18","1146516358072397824","None"
Jul 03 21:11:31 2019	0,25,"VeroniqueQ17","The Milky Way Galaxy","@RCArmitage @KoreanAir_KE How exciting to see and experience all these wonderful places!! Enjoy!!!","1146526910907707392","None"
Jul 03 21:11:31 2019	0,25,"VeroniqueQ17","The Milky Way Galaxy","@RCArmitage @KoreanAir_KE How exciting to see and experience all these wonderful places!! Enjoy!!!","1146526910907707392","None"
Jul 03 21:38:14 2019	0,9,"DAustin1989","Reading, England","@British_Airways An apology was never received for your mess up","1146533634406572037","None"
Jul 03 21:38:14 2019	0,9,"DAustin1989","Reading, England","@British_Airways An apology was never received for your mess up","1146533634406572037","None"
Jul 03 21:38:22 2019	0,388,"blkbruce_wayne","@ an internatinal airport","RT @SecretFlying: Non-stop from Los Angeles to Paris, France for only $426 roundtrip with @Delta.https://t.co/gN9Ozldmje https://t.co/2PU…","1146533667961004033","Non-stop from Los Angeles to Paris, France for only $426 roundtrip with @Delta.https://t.co/gN9Ozldmje https://t.co/2PU46xLuA0"
Jul 03 21:38:22 2019	0,388,"blkbruce_wayne","@ an internatinal airport","RT @SecretFlying: Non-stop from Los Angeles to Paris, France for only $426 roundtrip with @Delta.https://t.co/gN9Ozldmje https://t.co/2PU…","1146533667961004033","Non-stop from Los Angeles to Paris, France for only $426 roundtrip with @Delta.https://t.co/gN9Ozldmje https://t.co/2PU46xLuA0"
Jul 03 22:03:41 2019	0,845,"chazz4444","Spokane, WA","RT @SoundersFC: Here’s your @Delta Starting XI for today’s match vs @NYCFC!#SoundersMatchday | #NYCvSEA ➡️ https://t.co/7gv75id6C2 http…","1146540039104393216","Here’s your @Delta Starting XI for today’s match vs @NYCFC!#SoundersMatchday | #NYCvSEA ➡️ https://t.co/7gv75id6C2 https://t.co/V0I35QALj9"
Jul 03 22:03:41 2019	0,845,"chazz4444","Spokane, WA","RT @SoundersFC: Here’s your @Delta Starting XI for today’s match vs @NYCFC!#SoundersMatchday | #NYCvSEA ➡️ https://t.co/7gv75id6C2 http…","1146540039104393216","Here’s your @Delta Starting XI for today’s match vs @NYCFC!#SoundersMatchday | #NYCvSEA ➡️ https://t.co/7gv75id6C2 https://t.co/V0I35QALj9"
Jul 03 23:42:41 2019	0,162,"ViciousVela","Los Angeles, CA","@LAFC @SportingKC @Delta @Aeromexico THAT MIDFIELD https://t.co/zvuFd1DdJt","1146564953253351428","None"
Jul 03 23:42:41 2019	0,162,"ViciousVela","Los Angeles, CA","@LAFC @SportingKC @Delta @Aeromexico THAT MIDFIELD https://t.co/zvuFd1DdJt","1146564953253351428","None"
Jul 10 00:14:03 2019	0,2195,"Blake_Griffey","Atlanta, GA","RT @GAFollowers: A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could…","1148747174148214790","A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could be made and no one was hurt. 🎥 @ABC https://t.co/pqTkMcIQG0"
Jul 10 00:34:19 2019	0,316,"enusontilguilty","None","RT @GAFollowers: A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could…","1148752274421768192","A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could be made and no one was hurt. 🎥 @ABC https://t.co/pqTkMcIQG0"
Jul 10 00:34:19 2019	0,316,"enusontilguilty","None","RT @GAFollowers: A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could…","1148752274421768192","A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could be made and no one was hurt. 🎥 @ABC https://t.co/pqTkMcIQG0"
Jul 10 00:48:25 2019	0,2124,"BestStephen","Guelph, Ontario, Canada","@ahmerkarimuddin @jazzizbest @AirCanada Air travel, it seems to me, was invented by evil people who sat around a table and decided on the most miserable and uncomfortable way possible to get from point A to point B. And, then they added getting patted down and searched to make it even worse.","1148755822790545409","A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could be made and no one was hurt. 🎥 @ABC https://t.co/pqTkMcIQG0"
Jul 10 02:00:53 2019	0,4466,"xeniaporvida","CA to SATX","@Delta do all flights from SAT to DGO have a layover in Atlanta?","1148774059607494657","None"
Jul 10 02:00:53 2019	0,4466,"xeniaporvida","CA to SATX","@Delta do all flights from SAT to DGO have a layover in Atlanta?","1148774059607494657","None"
Jul 10 02:16:58 2019	0,266,"siobhan_harty","Ottawa","@MAX20080118 @AirCanada They did - just shortly after I tweeted about it, oddly enough. But it took double the time they advertised - 13 weeks instead of 6. Hope your problems have been resolved too.","1148778107123449856","None"
Jul 10 03:29:03 2019	0,168,"wdwnw099","None","RT @Micahlifa: Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency lan…","1148796247509065728","Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency landing! #perfect #execution To use this video in a commercial player or in broadcasts, please email licensing@storyful.com https://t.co/TUFzREl0Lc"
Jul 10 03:44:30 2019	0,1055,"FollowNickM","Houston, TX","RT @GAFollowers: A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could…","1148800135595548672","A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could be made and no one was hurt. 🎥 @ABC https://t.co/pqTkMcIQG0"
Jul 10 04:22:42 2019	0,3805,"giddy81370604","United States","RT @B52Malmet: The bottom is not reached yet. The tainted family continues to grift, and the name is attached to this disgusting sexually o…","1148809748952813568","None"
Jul 10 06:11:07 2019	0,40,"rokDSTgirl1913","Maryland, USA","@SpiritAirlines I really need for you to do better. You’ve got some REALLY angry folks here in @AUStinAirport. Delayed for three hours over a mechanical issue only to tell us at 12:30am that the pilots are now off the clock and next flight will depart at 0730","1148837032900354048","None"
Jul 10 06:11:07 2019	0,40,"rokDSTgirl1913","Maryland, USA","@SpiritAirlines I really need for you to do better. You’ve got some REALLY angry folks here in @AUStinAirport. Delayed for three hours over a mechanical issue only to tell us at 12:30am that the pilots are now off the clock and next flight will depart at 0730","1148837032900354048","None"
Jul 10 07:10:02 2019	0,67,"LagrangeCouture","Cape Town, South Africa","#KINGOFCOUTURE @LagrangeCouture TRAVELS #LuxuryTravel @emirates @Dubai @VeuveClicquot THANK YOU VERY MUCH @emirates FOR LOOKING AFTER ME https://t.co/sgtkKGIYfc","1148851859752464384","None"
Jul 10 07:10:02 2019	0,67,"LagrangeCouture","Cape Town, South Africa","#KINGOFCOUTURE @LagrangeCouture TRAVELS #LuxuryTravel @emirates @Dubai @VeuveClicquot THANK YOU VERY MUCH @emirates FOR LOOKING AFTER ME https://t.co/sgtkKGIYfc","1148851859752464384","None"
Jul 10 07:10:02 2019	0,67,"LagrangeCouture","Cape Town, South Africa","#KINGOFCOUTURE @LagrangeCouture TRAVELS #LuxuryTravel @emirates @Dubai @VeuveClicquot THANK YOU VERY MUCH @emirates FOR LOOKING AFTER ME https://t.co/sgtkKGIYfc","1148851859752464384","None"
Jul 10 07:10:02 2019	0,67,"LagrangeCouture","Cape Town, South Africa","#KINGOFCOUTURE @LagrangeCouture TRAVELS #LuxuryTravel @emirates @Dubai @VeuveClicquot THANK YOU VERY MUCH @emirates FOR LOOKING AFTER ME https://t.co/sgtkKGIYfc","1148851859752464384","None"
Jul 10 08:26:49 2019	0,611,"yb3____________","キモティカ共和国","RT @Micahlifa: Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency lan…","1148871182914949120","Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency landing! #perfect #execution To use this video in a commercial player or in broadcasts, please email licensing@storyful.com https://t.co/TUFzREl0Lc"
Jul 10 08:26:49 2019	0,611,"yb3____________","キモティカ共和国","RT @Micahlifa: Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency lan…","1148871182914949120","Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency landing! #perfect #execution To use this video in a commercial player or in broadcasts, please email licensing@storyful.com https://t.co/TUFzREl0Lc"
Jul 10 09:05:34 2019	0,508,"Yutaske","None","RT @Micahlifa: Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency lan…","1148880934705328130","Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency landing! #perfect #execution To use this video in a commercial player or in broadcasts, please email licensing@storyful.com https://t.co/TUFzREl0Lc"
Jul 10 10:06:38 2019	0,2024,"mc31md24mc18","愛媛県松山市","@kurage_shiori27 バイクは任せろ(*｀艸´)ｳｼｼｼ","1148896302622633984","None"
Jul 10 10:24:51 2019	0,941,"MROBusiness","None","CAE opens new flight training centre in #Bogota( @CAE_Inc )( @Avianca )#aircraft #aerospace #engine #repair #technology #overhaul #operation #maintenancehttps://t.co/NtSNk6K6gT","1148900886988517376","None"
Jul 10 11:00:13 2019	0,46,"imalady18","Australia","@Espy1aj71 @James06932803 @Thinker9998 @SkyNewsAust @Senator_CFW @IzzyFolau @RugbyAU @Qantas Agree should not set out to be deliberately demeaning or derogatory to anyone- but no chance that we are not going to offend someone, esp with comments around religion. Can have different opinions and still be respectful of someone.","1148909787297374210","None"
Jul 10 11:00:13 2019	0,46,"imalady18","Australia","@Espy1aj71 @James06932803 @Thinker9998 @SkyNewsAust @Senator_CFW @IzzyFolau @RugbyAU @Qantas Agree should not set out to be deliberately demeaning or derogatory to anyone- but no chance that we are not going to offend someone, esp with comments around religion. Can have different opinions and still be respectful of someone.","1148909787297374210","None"
Jul 10 12:06:33 2019	0,3213,"moiskd","SC","RT @DrAlyssaF: @tisharowemd @AmericanAir I still dont understand why this mother was EMBARASSED in front of her son and other passengers an…","1148926480627503104","@tisharowemd @AmericanAir I still dont understand why this mother was EMBARASSED in front of her son and other passengers and made to feel ashamed for her body. This is unacceptable. @AmericanAir what is your response??? you need to publicly apologize. Another reason not to give you my business #cancelled"
Jul 10 12:06:33 2019	0,3213,"moiskd","SC","RT @DrAlyssaF: @tisharowemd @AmericanAir I still dont understand why this mother was EMBARASSED in front of her son and other passengers an…","1148926480627503104","@tisharowemd @AmericanAir I still dont understand why this mother was EMBARASSED in front of her son and other passengers and made to feel ashamed for her body. This is unacceptable. @AmericanAir what is your response??? you need to publicly apologize. Another reason not to give you my business #cancelled"
Jul 10 12:45:42 2019	0,268,"pilot_umah","Lagos, Nigeria","RT @Aviationroundt1: AirAsia co-founder offers to buy 49% of Malaysia Airlines @MAShttps://t.co/04T9arxJA8#airlines #Malaysia#aviation…","1148936333072773121","AirAsia co-founder offers to buy 49% of Malaysia Airlines @MAShttps://t.co/04T9arxJA8#airlines #Malaysia#aviation #Avgeeks https://t.co/qEltOcMNA5"
Jul 10 12:59:44 2019	0,63,"CaptainIgou","Boston, MA","RT @Micahlifa: Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency lan…","1148939864651509760","Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency landing! #perfect #execution To use this video in a commercial player or in broadcasts, please email licensing@storyful.com https://t.co/TUFzREl0Lc"
Jul 10 13:08:07 2019	0,333,"soulinem","None","RT @Micahlifa: Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency lan…","1148941974403211264","Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency landing! #perfect #execution To use this video in a commercial player or in broadcasts, please email licensing@storyful.com https://t.co/TUFzREl0Lc"
Jul 10 13:08:07 2019	0,333,"soulinem","None","RT @Micahlifa: Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency lan…","1148941974403211264","Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency landing! #perfect #execution To use this video in a commercial player or in broadcasts, please email licensing@storyful.com https://t.co/TUFzREl0Lc"
Jul 10 14:22:07 2019	0,305361,"KatiePiper_","London","RT @BookBrunch: .@HarperCollinsUK to supply flying library for @easyJet, launched by @KatiePiper_ and @RobBiddulph https://t.co/x0V9awBBKx…","1148960597083643904",".@HarperCollinsUK to supply flying library for @easyJet, launched by @KatiePiper_ and @RobBiddulph https://t.co/x0V9awBBKx (£) https://t.co/FwDfDyotpZ"
Jul 10 14:51:45 2019	0,18,"Rilonnnnnn","Australia","RT @bradlmoah: Loving the lack of announcements about my @Qantas flight that’s been delayed by 90 minutes, very cool!","1148968054564409345","Loving the lack of announcements about my @Qantas flight that’s been delayed by 90 minutes, very cool!"
Jul 10 14:51:45 2019	0,18,"Rilonnnnnn","Australia","RT @bradlmoah: Loving the lack of announcements about my @Qantas flight that’s been delayed by 90 minutes, very cool!","1148968054564409345","Loving the lack of announcements about my @Qantas flight that’s been delayed by 90 minutes, very cool!"
Jul 10 14:55:59 2019	0,55,"bruce_richard","portlandia","@RollingStop9 @tmeddieaz @MaddieGillespi3 @phatgreen @plastic_baggy17 @tisharowemd @AmericanAir RS. Man you are a turd. STFU","1148969119917596673","None"
Jul 10 14:55:59 2019	0,55,"bruce_richard","portlandia","@RollingStop9 @tmeddieaz @MaddieGillespi3 @phatgreen @plastic_baggy17 @tisharowemd @AmericanAir RS. Man you are a turd. STFU","1148969119917596673","None"
Jul 10 15:32:25 2019	0,482,"Mr_Pariah","Mountain View, CA","RT @Micahlifa: Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency lan…","1148978288695508992","Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency landing! #perfect #execution To use this video in a commercial player or in broadcasts, please email licensing@storyful.com https://t.co/TUFzREl0Lc"
Jul 10 15:32:25 2019	0,482,"Mr_Pariah","Mountain View, CA","RT @Micahlifa: Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency lan…","1148978288695508992","Video I took from my seat on my flight from Atlanta to Baltimore yesterday! Thanks @Delta for the silly smooth emergency landing! #perfect #execution To use this video in a commercial player or in broadcasts, please email licensing@storyful.com https://t.co/TUFzREl0Lc"
Jul 10 17:45:56 2019	0,0,"Amoebawut","None","@united Is there any live chat or email that I could talk to?","1149011889239797761","None"
Jul 10 17:45:56 2019	0,0,"Amoebawut","None","@united Is there any live chat or email that I could talk to?","1149011889239797761","None"
Jul 10 17:50:32 2019	0,23,"strawbearica","Cluster Prime","@IndyaMoore @AmericanAir Literally WHAT impact does her outfit have on the flight","1149013046855159809","None"
Jul 10 17:50:32 2019	0,23,"strawbearica","Cluster Prime","@IndyaMoore @AmericanAir Literally WHAT impact does her outfit have on the flight","1149013046855159809","None"
Jul 10 18:07:35 2019	0,1424,"Miyagi_Mook","None","@GAFollowers @Delta @ABC Noooo that's so terrifying 💔","1149017337665863681","None"
Jul 10 18:07:35 2019	0,1424,"Miyagi_Mook","None","@GAFollowers @Delta @ABC Noooo that's so terrifying 💔","1149017337665863681","None"
Jul 10 18:33:45 2019	0,2440,"SoWaveyRockwell","Back of the class","RT @GAFollowers: A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could…","1149023922706423809","A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could be made and no one was hurt. 🎥 @ABC https://t.co/pqTkMcIQG0"
Jul 10 18:33:45 2019	0,2440,"SoWaveyRockwell","Back of the class","RT @GAFollowers: A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could…","1149023922706423809","A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could be made and no one was hurt. 🎥 @ABC https://t.co/pqTkMcIQG0"
Jul 10 18:50:47 2019	0,563,"LombaxMetal","California, USA","@AmericanAir Had to queue for 45 minutes at SJC because a ton of other passengers had the same issue and only one staff member in the baggage office... seriously frustrating","1149028209276542977","A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could be made and no one was hurt. 🎥 @ABC https://t.co/pqTkMcIQG0"
Jul 10 18:50:47 2019	0,563,"LombaxMetal","California, USA","@AmericanAir Had to queue for 45 minutes at SJC because a ton of other passengers had the same issue and only one staff member in the baggage office... seriously frustrating","1149028209276542977","A @Delta flight from Atlanta to Baltimore had a serious malfunction mid flight. 😳😳😳😳😳Luckily an emergency landing could be made and no one was hurt. 🎥 @ABC https://t.co/pqTkMcIQG0"
Jul 10 18:56:40 2019	0,58,"cytovag","Dark Illusion","RT @drewisgooden: Excuse me @Delta but this is outrageous. I just got sucked through the toilet hole in one of your aircrafts and am now hu…","1149029689857433600","Excuse me @Delta but this is outrageous. I just got sucked through the toilet hole in one of your aircrafts and am now hurtling through the sky, can I get my money back? This never happens on Southwest."
Jul 10 18:56:40 2019	0,58,"cytovag","Dark Illusion","RT @drewisgooden: Excuse me @Delta but this is outrageous. I just got sucked through the toilet hole in one of your aircrafts and am now hu…","1149029689857433600","Excuse me @Delta but this is outrageous. I just got sucked through the toilet hole in one of your aircrafts and am now hurtling through the sky, can I get my money back? This never happens on Southwest."
Jul 10 19:00:26 2019	0,17432,"LukaszukAB","Alberta, Canada ","RT @pullmygoalies: @JonJacobs25 @LukaszukAB @AirCanada The EU compensates customers of flight delays no matter the weather or maintenance.…","1149030637766098944","@JonJacobs25 @LukaszukAB @AirCanada The EU compensates customers of flight delays no matter the weather or maintenance. Their standard is the reason that recorded delays are abundantly lower than Canadian flights."
Jul 10 19:00:26 2019	0,17432,"LukaszukAB","Alberta, Canada ","RT @pullmygoalies: @JonJacobs25 @LukaszukAB @AirCanada The EU compensates customers of flight delays no matter the weather or maintenance.…","1149030637766098944","@JonJacobs25 @LukaszukAB @AirCanada The EU compensates customers of flight delays no matter the weather or maintenance. Their standard is the reason that recorded delays are abundantly lower than Canadian flights."
Jul 10 19:16:48 2019	0,2,"kempettes","Royal Berkshire","@British_Airways We Porto passengers are a resilient bunch. We were given vouchers when the ATC breakdown delayed our flight back to LGW tonight so all happy. No complaints BA, we understand things can go wrong but maybe out of your control?","1149034756606218242","@JonJacobs25 @LukaszukAB @AirCanada The EU compensates customers of flight delays no matter the weather or maintenance. Their standard is the reason that recorded delays are abundantly lower than Canadian flights."
Jul 10 19:16:48 2019	0,2,"kempettes","Royal Berkshire","@British_Airways We Porto passengers are a resilient bunch. We were given vouchers when the ATC breakdown delayed our flight back to LGW tonight so all happy. No complaints BA, we understand things can go wrong but maybe out of your control?","1149034756606218242","@JonJacobs25 @LukaszukAB @AirCanada The EU compensates customers of flight delays no matter the weather or maintenance. Their standard is the reason that recorded delays are abundantly lower than Canadian flights."
Jul 10 19:34:13 2019	0,296,"lisahanlon_91","Scotland, United Kingdom","@quankyy @Ryanair Defo wouldn’t recommend 🤦🏼‍♀️","1149039139649654789","None"
Jul 10 19:34:13 2019	0,296,"lisahanlon_91","Scotland, United Kingdom","@quankyy @Ryanair Defo wouldn’t recommend 🤦🏼‍♀️","1149039139649654789","None"
